agentId	originRegionId	isMale	educationLevel	age	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
2413	12	true	HighSchoolOrCollege	34.083333333333336	false	BlackOnly	94658	33920	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	1	false	J	0.002173292686262318	0.0	47.70343954699479	155.40687909398957	38.19770696867015	0.0	0.40988534843350716	
2414	12	true	Low	49.083333333333336	false	BlackOnly	51702	20121	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	J	0.465796122425718	0.0	49.951109413861126	159.90221882772224	36.69926039075925	0.0	0.33496301953796254	
2415	12	true	Bachelors	26.083333333333332	false	WhiteOnly	9245	26005	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	C	0.48861013959264477	0.0	44.36527514740159	148.73055029480318	40.42314990173227	0.0	0.5211574950866136	
2416	12	true	HighSchoolOrCollege	25.083333333333332	false	WhiteOnly	41014	17453	true	0.36466425585868595	[0.3,0.5,0.3,0.3,0.3]	1	false	E	0.32801836214269964	0.0	46.29529030752872	152.59058061505743	39.136473128314194	0.0	0.45682365641570954	
2417	12	false	HighSchoolOrCollege	26.083333333333332	false	BlackOnly	48882	84206	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	C	0.07738786090582261	0.0	42.74689360845481	145.49378721690962	41.50207092769679	0.0	0.5751035463848396	
2418	12	true	Graduate	39.083333333333336	false	WhiteOnly	8228	49512	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	E	0.9311603733040725	0.0	36.30637645199769	132.61275290399539	45.79574903200154	0.0	0.7897874516000769	
2419	12	true	Graduate	29.083333333333332	true	AsianOnly	258984	104137	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	A	0.30508999299098893	0.0	40.868477643938185	141.73695528787636	42.75434823737454	0.0	0.6377174118687272	
2420	12	true	HighSchoolOrCollege	28.083333333333332	false	BlackOnly	28476	89329	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	B	0.6090447683324897	0.0	43.20825746253682	146.41651492507364	41.19449502497545	0.0	0.5597247512487725	
2421	12	true	HighSchoolOrCollege	27.083333333333332	false	BlackOnly	3895	2517	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	D	0.39630254321808456	0.0	51.88049120808855	163.7609824161771	35.4130058612743	0.0	0.2706502930637151	
2422	12	false	Graduate	31.083333333333332	false	Other	150197	97405	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	J	0.8039486030958863	0.0	48.91036694238841	157.8207338847768	37.3930887050744	0.0	0.3696544352537199	
2423	12	false	HighSchoolOrCollege	53.083333333333336	false	BlackOnly	58868	40963	true	0.9419085518138751	[0.8,0.8,0.3,0.3,0.8]	1	false	D	0.007616500683081617	0.0	40.97954985810506	141.95909971621012	42.68030009459663	0.0	0.6340150047298314	
2424	12	false	HighSchoolOrCollege	26.083333333333332	false	WhiteOnly	70683	106624	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	1	false	C	0.23107016208194853	0.0	52.066587792722096	164.13317558544418	35.288941471518605	0.0	0.2644470735759301	
2425	12	true	Low	31.083333333333332	false	BlackOnly	28216	32468	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	G	0.7295318183162718	0.0	37.46853406079299	134.93706812158598	45.02097729280467	0.0	0.7510488646402337	
2426	12	true	HighSchoolOrCollege	45.083333333333336	false	BlackOnly	28088	142813	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	C	0.4535180505926646	0.0	36.945152628567136	133.8903052571343	45.36989824762191	0.0	0.7684949123810955	
2427	12	false	Graduate	29.083333333333332	false	Plus2Races	67765	31616	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	F	0.45440110492062125	0.0	36.50496638650307	133.00993277300614	45.66335574233129	0.0	0.7831677871165644	
2428	12	false	HighSchoolOrCollege	49.083333333333336	false	BlackOnly	259095	92169	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	I	0.5942214764339209	0.0	44.299912091068606	148.5998241821372	40.46672527262093	0.0	0.5233362636310464	
2429	12	true	HighSchoolOrCollege	42.083333333333336	false	WhiteOnly	54230	115496	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	1	false	A	0.9917150209813963	0.0	53.79571830903052	167.59143661806104	34.13618779397965	0.0	0.2068093896989826	
2430	12	true	Graduate	47.083333333333336	false	BlackOnly	2398	116846	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	G	0.23113611346965024	0.0	39.01360632476714	138.02721264953428	43.9909291168219	0.0	0.6995464558410953	
2431	12	true	Bachelors	45.083333333333336	false	WhiteOnly	25193	19251	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	F	0.26158999354967916	0.0	42.80042619327416	145.60085238654833	41.466382537817225	0.0	0.5733191268908614	
2432	12	true	HighSchoolOrCollege	42.083333333333336	false	BlackOnly	58264	73930	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	B	0.5396916523757596	0.0	53.33522222086272	166.67044444172544	34.44318518609152	0.0	0.22215925930457603	
2433	12	true	Bachelors	30.083333333333332	false	WhiteOnly	15163	9461	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	J	0.07667488366124298	0.0	46.41627473220963	152.83254946441926	39.055816845193576	0.0	0.45279084225967897	
2434	12	true	HighSchoolOrCollege	21.083333333333332	true	BlackOnly	19140	35863	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	B	0.686488120478089	0.0	53.757911504387415	167.51582300877484	34.16139233040839	0.0	0.2080696165204194	
2435	12	true	HighSchoolOrCollege	23.083333333333332	false	Other	69312	12590	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	F	0.6312763593575604	0.0	53.37061027389705	166.74122054779411	34.419593150735295	0.0	0.2209796575367649	
2436	12	true	Bachelors	29.083333333333332	false	BlackOnly	13188	60965	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	B	0.8354361428093705	0.0	37.99612893970723	135.99225787941447	44.66924737352851	0.0	0.7334623686764256	
2437	12	false	HighSchoolOrCollege	42.083333333333336	false	BlackOnly	7709	120653	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	B	0.20841413331602232	0.0	47.582319123021705	155.1646382460434	38.27845391798553	0.0	0.41392269589927655	
2438	12	true	Graduate	25.083333333333332	true	Other	241293	59779	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	H	0.14626369800775796	0.0	44.409427377268536	148.81885475453709	40.39371508182097	0.0	0.5196857540910488	
2439	12	true	Low	32.083333333333336	false	BlackOnly	37955	3268	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	J	0.35568442409040557	0.0	40.355939286120595	140.71187857224118	43.09604047591961	0.0	0.6548020237959802	
2440	12	false	HighSchoolOrCollege	32.083333333333336	false	WhiteOnly	69543	39661	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	D	0.5268660975968876	0.0	36.44274572687226	132.88549145374452	45.70483618208516	0.0	0.7852418091042581	
2441	12	true	Low	51.083333333333336	false	BlackOnly	41970	39814	true	0.8765234960785928	[0.8,0.5,0.3,0.3,0.8]	1	false	E	0.05199149951776949	0.0	42.40820801159833	144.81641602319667	41.72786132560111	0.0	0.5863930662800555	
2442	12	true	Bachelors	63.083333333333336	false	BlackOnly	4402	30638	true	0.8765234960785928	[0.8,0.5,0.8,0.3,0.8]	1	false	A	0.9469491350940611	0.0	40.15992840894145	140.3198568178829	43.226714394039035	0.0	0.6613357197019518	
2443	12	true	Bachelors	33.083333333333336	false	WhiteOnly	52903	59565	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	I	0.07464624050005508	0.0	53.744739736071665	167.48947947214333	34.170173509285554	0.0	0.20850867546427782	
2444	12	true	Bachelors	36.083333333333336	false	WhiteOnly	19797	22502	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	G	0.1380897342146502	0.0	49.97313542549492	159.94627085098983	36.68457638300339	0.0	0.3342288191501694	
2445	12	true	Graduate	58.083333333333336	false	BlackOnly	57162	56872	true	0.8765234960785928	[0.8,0.5,0.8,0.3,0.8]	1	false	I	0.7453103874780127	0.0	46.1926616166583	152.3853232333166	39.204892255561134	0.0	0.4602446127780566	
2446	12	true	Graduate	34.083333333333336	false	WhiteOnly	18844	145542	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	D	0.19888128924669268	0.0	50.535626936392845	161.0712538727857	36.30958204240477	0.0	0.3154791021202385	
2447	12	true	HighSchoolOrCollege	31.083333333333332	false	BlackOnly	51648	48945	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	B	0.6877530832465957	0.0	36.00843174801879	132.0168634960376	45.994378834654135	0.0	0.7997189417327069	
2448	12	true	HighSchoolOrCollege	40.083333333333336	false	WhiteOnly	70932	88983	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	F	0.827714608530815	0.0	37.92393740883189	135.84787481766378	44.717375060778735	0.0	0.735868753038937	
2449	12	false	HighSchoolOrCollege	33.083333333333336	false	BlackOnly	52346	163228	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	A	0.6708756586897906	0.0	51.18329417674924	162.36658835349849	35.87780388216717	0.0	0.2938901941083586	
2450	12	true	Graduate	27.083333333333332	false	BlackOnly	24109	130426	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	B	0.10247663133184692	0.0	40.05002335765155	140.1000467153031	43.29998442823231	0.0	0.6649992214116152	
2451	12	true	HighSchoolOrCollege	29.083333333333332	false	WhiteOnly	84248	55019	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	1	false	D	0.8976497912855749	0.0	45.71459742486297	151.42919484972595	39.52360171675802	0.0	0.47618008583790095	
2452	12	true	Low	40.083333333333336	false	BlackOnly	59677	89226	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	E	0.39059503208398827	0.0	53.65950170026081	167.3190034005216	34.22699886649279	0.0	0.21134994332463963	
2453	12	true	HighSchoolOrCollege	29.083333333333332	true	WhiteOnly	13669	30606	true	0.36466425585868595	[0.3,0.5,0.3,0.3,0.3]	1	false	I	0.7605308354872403	0.0	48.92951264440106	157.85902528880212	37.38032490373263	0.0	0.36901624518663145	
2454	12	false	Low	35.083333333333336	false	BlackOnly	63044	75038	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	I	0.8758996471066667	0.0	50.40360789279469	160.8072157855894	36.397594738136874	0.0	0.3198797369068436	
2455	12	false	HighSchoolOrCollege	45.083333333333336	false	BlackOnly	38447	52488	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	A	0.3504324811603796	0.0	50.929526519109835	161.85905303821966	36.04698232059344	0.0	0.3023491160296722	
2456	12	false	HighSchoolOrCollege	20.083333333333332	true	WhiteOnly	29337	6907	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	1	false	G	0.8990100173390616	0.0	47.13732944889773	154.27465889779546	38.575113700734846	0.0	0.4287556850367422	
2457	12	true	Bachelors	20.083333333333332	true	WhiteOnly	11202	437932	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	G	3.1366429637169624E-4	0.0	40.85600746110987	141.71201492221974	42.762661692593426	0.0	0.6381330846296712	
2458	12	true	Low	31.083333333333332	false	WhiteOnly	45808	27157	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	1	false	I	0.40987848135286997	0.0	47.57699867397117	155.15399734794235	38.28200088401922	0.0	0.41410004420096097	
2459	12	true	Bachelors	53.083333333333336	false	BlackOnly	41818	33781	true	0.8765234960785928	[0.8,0.5,0.8,0.3,0.8]	1	false	A	0.04221235599450812	0.0	42.22924448054661	144.45848896109322	41.847170346302256	0.0	0.5923585173151129	
2460	12	true	HighSchoolOrCollege	46.083333333333336	false	BlackOnly	40245	7716	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	A	0.09820728599531459	0.0	47.479665994849896	154.9593319896998	38.346889336766736	0.0	0.4173444668383368	
2461	12	true	HighSchoolOrCollege	50.083333333333336	false	WhiteOnly	88539	3236	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	1	false	A	0.07124477866665413	0.0	41.001330643165474	142.00266128633095	42.66577957122302	0.0	0.633288978561151	
2462	12	false	HighSchoolOrCollege	30.083333333333332	true	WhiteOnly	434193	141669	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	1	false	E	0.2513950001210541	0.0	45.20517259786256	150.4103451957251	39.86321826809163	0.0	0.49316091340458146	
2463	12	true	HighSchoolOrCollege	33.083333333333336	false	WhiteOnly	139918	85924	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	H	0.23552338817107543	0.0	44.830956257959684	149.66191251591937	40.11269582802688	0.0	0.5056347914013439	
2464	12	true	HighSchoolOrCollege	27.083333333333332	false	AsianOnly	67912	27959	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	E	0.3154152678625992	0.0	38.037790164805	136.07558032961	44.641473223463336	0.0	0.7320736611731667	
2465	12	true	HighSchoolOrCollege	56.083333333333336	false	WhiteOnly	69434	6633	true	0.6720990985064282	[0.8,0.5,0.3,0.3,0.3]	1	false	F	0.7844768684951221	0.0	39.96304695313952	139.92609390627905	43.35796869790698	0.0	0.6678984348953494	
2466	12	true	Graduate	34.083333333333336	false	WhiteOnly	56836	46582	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	B	0.830174663300156	0.0	39.3906344757783	138.7812689515566	43.739577016147805	0.0	0.6869788508073902	
2467	12	false	HighSchoolOrCollege	28.083333333333332	false	BlackOnly	54796	99238	true	0.8195081705943794	[0.3,0.8,0.3,0.3,0.8]	1	false	G	0.15228983090033876	0.0	41.44550839610088	142.89101679220175	42.36966106926609	0.0	0.6184830534633042	
2468	12	true	Low	27.083333333333332	true	BlackOnly	24946	34260	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	J	0.28215721626884627	0.0	36.16043252003676	132.3208650400735	45.89304498664216	0.0	0.7946522493321081	
2469	12	false	Bachelors	25.083333333333332	false	WhiteOnly	71211	31022	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	1	false	D	0.47998369496826043	0.0	41.74429088398695	143.4885817679739	42.1704727440087	0.0	0.6085236372004349	
2470	12	false	HighSchoolOrCollege	30.083333333333332	true	BlackOnly	66990	142674	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	I	0.18223298247165676	0.0	49.71952653517262	159.43905307034524	36.85364897655158	0.0	0.34268244882757926	
2471	12	true	HighSchoolOrCollege	49.083333333333336	true	BlackOnly	15132	45890	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	A	0.48697047459007325	0.0	36.77602175436654	133.55204350873308	45.482652163755645	0.0	0.7741326081877821	
2472	12	true	HighSchoolOrCollege	28.083333333333332	false	BlackOnly	69204	54190	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	D	0.8098033781293804	0.0	47.730442123046764	155.4608842460935	38.17970525130216	0.0	0.4089852625651079	
2473	12	true	HighSchoolOrCollege	60.083333333333336	false	BlackOnly	9183	5784	true	0.8765234960785928	[0.8,0.5,0.3,0.3,0.8]	1	false	F	0.61167014348632	0.0	44.02997146208982	148.05994292417964	40.64668569194012	0.0	0.532334284597006	
2474	12	true	Bachelors	50.083333333333336	false	BlackOnly	38893	29190	true	0.8765234960785928	[0.8,0.5,0.8,0.3,0.8]	1	false	H	0.5629271776512333	0.0	44.48981030505371	148.97962061010742	40.34012646329752	0.0	0.5170063231648763	
2475	12	true	HighSchoolOrCollege	61.083333333333336	false	BlackOnly	154147	90668	true	0.9460560284988133	[0.8,0.5,0.3,0.8,0.8]	1	false	H	0.2796404933053984	0.0	40.97556248179927	141.95112496359855	42.682958345467156	0.0	0.6341479172733576	
2476	12	true	Graduate	31.083333333333332	false	WhiteOnly	62716	34426	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	A	0.47286463281057745	0.0	50.505283609538225	161.01056721907645	36.32981092697452	0.0	0.3164905463487257	
2477	12	false	HighSchoolOrCollege	34.083333333333336	false	WhiteOnly	66844	3360	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	A	0.17070013502807346	0.0	45.34565215706008	150.69130431412017	39.76956522862661	0.0	0.4884782614313306	
2478	12	true	Graduate	36.083333333333336	false	BlackOnly	78804	50447	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	H	0.6208128145276316	0.0	39.42468413637302	138.84936827274603	43.716877242417986	0.0	0.6858438621208994	
2479	12	true	HighSchoolOrCollege	27.083333333333332	false	BlackOnly	63543	101534	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	E	0.8161193851033374	0.0	40.85155271298418	141.70310542596837	42.76563152467721	0.0	0.6382815762338606	
2480	12	false	Graduate	62.083333333333336	false	WhiteOnly	46119	49599	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	1	false	D	0.64996992159607	0.0	36.38800630993774	132.77601261987547	45.74132912670817	0.0	0.7870664563354086	
2481	12	true	HighSchoolOrCollege	27.083333333333332	false	AsianOnly	239	44990	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	E	0.2044476320959434	0.0	49.07416177737073	158.14832355474147	37.28389214841951	0.0	0.3641946074209754	
2482	12	true	HighSchoolOrCollege	53.083333333333336	false	WhiteOnly	479085	113437	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	1	false	F	0.704648259542091	0.0	53.808724045847896	167.6174480916958	34.12751730276807	0.0	0.2063758651384035	
2483	12	true	Graduate	35.083333333333336	false	WhiteOnly	50039	46547	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	G	0.8095472057485089	0.0	53.87520246076238	167.75040492152476	34.083198359491746	0.0	0.20415991797458743	
2484	12	true	Bachelors	27.083333333333332	true	BlackOnly	72839	13446	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	J	0.7315129189861989	0.0	41.888156925777395	143.7763138515548	42.07456204948174	0.0	0.6037281024740869	
2485	12	true	Graduate	43.083333333333336	false	BlackOnly	67764	18799	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	J	0.16082383887418306	0.0	41.69591522740618	143.39183045481235	42.20272318172921	0.0	0.6101361590864606	
2486	12	true	Bachelors	31.083333333333332	false	BlackOnly	86614	28691	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	B	0.9233774489508529	0.0	41.51094698762029	143.02189397524057	42.326035341586476	0.0	0.6163017670793238	
2487	12	true	Bachelors	39.083333333333336	false	WhiteOnly	41382	114262	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	I	0.49752592552711605	0.0	53.21762397384324	166.43524794768646	34.521584017437846	0.0	0.2260792008718921	
2488	12	true	Low	36.083333333333336	false	BlackOnly	63108	48443	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	D	0.6143953926261196	0.0	47.818774049528436	155.63754809905686	38.12081730031437	0.0	0.4060408650157188	
2489	12	true	Bachelors	27.083333333333332	false	WhiteOnly	46722	40271	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	1	false	E	0.35864246351772167	0.0	36.34275998368778	132.68551996737557	45.77149334420815	0.0	0.7885746672104075	
2490	12	true	HighSchoolOrCollege	28.083333333333332	false	WhiteOnly	319775	1125	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	1	false	A	0.398402909474881	0.0	51.20846741604994	162.41693483209988	35.861021722633375	0.0	0.29305108613166875	
2491	12	false	HighSchoolOrCollege	28.083333333333332	false	BlackOnly	266750	85798	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	E	0.664272116052895	0.0	38.4996122236901	136.9992244473802	44.33359185087326	0.0	0.7166795925436633	
2492	12	true	HighSchoolOrCollege	25.083333333333332	false	BlackOnly	70524	10570	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	1	false	J	0.5076088492334043	0.0	48.517404510226854	157.0348090204537	37.655063659848764	0.0	0.3827531829924381	
2493	12	true	HighSchoolOrCollege	45.083333333333336	false	BlackOnly	127490	135151	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	1	false	C	0.46987560775412196	0.0	42.23400062246708	144.46800124493416	41.84399958502195	0.0	0.5921999792510972	
2494	12	false	HighSchoolOrCollege	32.083333333333336	false	BlackOnly	72615	26824	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	G	0.24112134347825132	0.0	44.89085264370351	149.78170528740702	40.072764904197655	0.0	0.5036382452098829	
2495	12	true	Bachelors	27.083333333333332	false	BlackOnly	13383	134325	true	0.6653085272175364	[0.3,0.5,0.8,0.3,0.8]	1	false	E	0.5291796961728663	0.0	40.498934278970225	140.99786855794045	43.00071048068652	0.0	0.6500355240343259	
2496	12	true	HighSchoolOrCollege	61.083333333333336	false	BlackOnly	66837	33314	true	0.8765234960785928	[0.8,0.5,0.3,0.3,0.8]	1	false	H	0.904292312517131	0.0	39.39304105426217	138.78608210852434	43.73797263049188	0.0	0.6868986315245942	
2497	12	false	Bachelors	34.083333333333336	false	BlackOnly	45318	42288	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	1	false	C	0.12755202281289646	0.0	38.04522659116785	136.0904531823357	44.63651560588811	0.0	0.7318257802944053	
2498	12	true	HighSchoolOrCollege	26.083333333333332	false	Other	72652	58485	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	1	false	G	0.8440080748715282	0.0	41.55103588105257	143.10207176210514	42.29930941263162	0.0	0.614965470631581	
2499	12	true	Graduate	26.083333333333332	false	Plus2Races	84463	78132	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	G	0.8926213055578129	0.0	45.51725441396281	151.0345088279256	39.655163724024796	0.0	0.48275818620123967	
2500	13	true	HighSchoolOrCollege	41.083333333333336	false	BlackOnly	132677	78719	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	E	0.841048366279604	0.0	50.21506916778068	160.43013833556137	36.52328722147955	0.0	0.32616436107397734	
2501	13	false	HighSchoolOrCollege	61.083333333333336	false	BlackOnly	20223	13503	true	0.9419085518138751	[0.8,0.8,0.3,0.3,0.8]	3	true	E	0.8471868930023473	0.0	51.793117518163804	163.5862350363276	35.471254987890795	0.0	0.2735627493945399	
2502	13	false	Graduate	31.083333333333332	false	Plus2Races	239336	81198	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	I	0.7970754062922243	0.0	50.391929291788664	160.7838585835773	36.40538047214089	0.0	0.3202690236070446	
2503	13	true	HighSchoolOrCollege	58.083333333333336	false	WhiteOnly	76517	250105	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	E	0.2896882655956252	0.0	53.39425615427456	166.78851230854912	34.40382923048363	0.0	0.22019146152418145	
2504	13	false	HighSchoolOrCollege	23.083333333333332	false	BlackOnly	96669	131267	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	3	true	A	0.0871169025517945	0.0	44.86211802575418	149.72423605150834	40.09192131616388	0.0	0.504596065808194	
2505	13	false	Low	52.083333333333336	false	BlackOnly	96565	64605	true	0.97564431879636	[0.8,0.8,0.3,0.8,0.8]	3	true	B	0.7607740642901573	0.0	46.664659507251194	153.3293190145024	38.890226995165875	0.0	0.44451134975829354	
2506	13	false	Graduate	31.083333333333332	false	BlackOnly	90151	652286	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	G	0.9728007086186398	0.0	47.30780644668132	154.61561289336265	38.46146236887912	0.0	0.423073118443956	
2507	13	false	Bachelors	47.083333333333336	false	BlackOnly	93862	132141	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	C	0.8601429119981399	0.0	42.408539394443295	144.8170787888866	41.72764040370447	0.0	0.5863820201852233	
2508	13	true	Low	21.083333333333332	false	BlackOnly	92478	312913	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	3	true	F	0.8221657569091718	0.0	37.422694681012544	134.8453893620251	45.05153687932497	0.0	0.7525768439662486	
2509	13	true	Low	52.083333333333336	false	WhiteOnly	335941	58098	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	F	0.42087949789082646	0.0	37.75527140758973	135.51054281517946	44.82981906160685	0.0	0.7414909530803423	
2510	13	false	HighSchoolOrCollege	58.083333333333336	false	BlackOnly	23315	67860	true	0.9419085518138751	[0.8,0.8,0.3,0.3,0.8]	3	true	I	0.7901598644551175	0.0	50.01543772884284	160.03087545768568	36.6563748474381	0.0	0.33281874237190523	
2511	13	false	Bachelors	37.083333333333336	false	BlackOnly	79362	78560	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	G	0.30276378037133655	0.0	42.5895648323978	145.1791296647956	41.60695677840147	0.0	0.5803478389200734	
2512	13	false	Bachelors	26.083333333333332	false	BlackOnly	79443	14232	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	H	0.8550123232312179	0.0	48.811975316794644	157.6239506335893	37.458683122136904	0.0	0.3729341561068451	
2513	13	false	Bachelors	44.083333333333336	false	BlackOnly	132943	93785	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	F	0.2768452246179127	0.0	47.90842441168137	155.81684882336273	38.06105039221242	0.0	0.40305251961062105	
2514	13	false	Graduate	37.083333333333336	false	BlackOnly	95389	23847	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	A	0.10942348647934563	0.0	53.05731432421317	166.11462864842633	34.62845711719122	0.0	0.2314228558595609	
2515	13	true	Graduate	27.083333333333332	false	BlackOnly	86782	26477	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	3	true	H	0.18595458416333743	0.0	49.26810067761341	158.5362013552268	37.15459954825773	0.0	0.3577299774128863	
2516	13	true	Graduate	22.083333333333332	false	BlackOnly	91562	83017	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	3	true	C	0.4249294830608571	0.0	53.96717773912412	167.93435547824822	34.02188150725059	0.0	0.2010940753625295	
2517	13	true	HighSchoolOrCollege	40.083333333333336	false	BlackOnly	13357	27711	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	3	true	A	0.5613148596883196	0.0	40.26537450921001	140.53074901842	43.15641699385999	0.0	0.6578208496929996	
2518	13	true	Low	39.083333333333336	false	BlackOnly	421727	18627	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	E	0.4203609768978803	0.0	39.32226191538517	138.64452383077034	43.78515872307655	0.0	0.6892579361538276	
2519	13	true	HighSchoolOrCollege	36.083333333333336	false	BlackOnly	85367	615522	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	C	0.08507291340647483	0.0	48.92683307385592	157.85366614771183	37.382111284096055	0.0	0.3691055642048028	
